paste_into_igv_junction,not_path,path,gene,type,strand,n_invitro_observed,fraction_not_path,fraction_path
chr20:63276651-63278117,17,47,ARFGAP1,annotated,+,1,0.0226063829787234,0.0505376344086022
chr20:63285713-63286366,279,928,ARFGAP1,annotated,+,1,0.371010638297872,0.997849462365591
chr20:63401793-63401907,10,6,KCNQ2,none,+,1,0.0132978723404255,0.00645161290322581
chr20:63408536-63413408,160,523,KCNQ2,novel_combo,-,1,0.212765957446809,0.56236559139785
chr20:63439708-63444659,3,152,KCNQ2,novel_exon_skip,-,23,0.00398936170212766,0.163440860215054
chr20:63528743-63530786,151,393,PTK6,none,+,1,0.200797872340426,0.42258064516129
chr20:63561194-63561350,3,11,HELZ2,novel_acceptor,-,1,0.00398936170212766,0.0118279569892473
chr20:63658459-63659233,232,723,RTEL1,annotated,+,1,0.308510638297872,0.77741935483871
chr20:63689865-63690294,105,179,RTEL1-TNFRSF6B,annotated,+,1,0.139627659574468,0.19247311827957
chr20:63708169-63708553,159,408,ZGPAT,annotated,+,2,0.211436170212766,0.438709677419355
chr20:63708979-63732003,0,0,ZGPAT,none,+,2,0,0
chr20:63708979-63732003,0,0,RP4-583P15.15,none,+,2,0,0
chr20:63709164-63732003,0,6,ZGPAT,ambig_gene,+,18,0,0.00645161290322581
chr20:63709164-63732003,0,6,RP4-583P15.15,ambig_gene,+,17,0,0.00645161290322581
chr20:63709164-63732003,0,6,ENSG00000273154,ambig_gene,+,1,0,0.00645161290322581
chr20:63732045-63733219,3,30,RP4-583P15.15,ambig_gene,+,13,0.00398936170212766,0.032258064516129
chr20:63732045-63733219,3,30,ZGPAT,ambig_gene,+,14,0.00398936170212766,0.032258064516129
chr20:63732045-63733219,3,30,ENSG00000273154,ambig_gene,+,1,0.00398936170212766,0.032258064516129
chr20:63736186-63737533,89,235,RP4-583P15.15,ambig_gene,+,2,0.118351063829787,0.252688172043011
chr20:63879753-63879794,0,0,TPD52L2,none,+,1,0,0
chr20:63888456-63888706,1,4,TPD52L2,none,-,4,0.00132978723404255,0.0043010752688172
chr20:63888539-63888872,0,3,TPD52L2,none,-,1,0,0.0032258064516129
chr20:63888622-63888706,2,3,TPD52L2,none,-,6,0.00265957446808511,0.0032258064516129
chr20:63888705-63888872,0,1,TPD52L2,none,-,2,0,0.0010752688172043
chr20:63926987-63928335,4,10,DNAJC5,novel_donor,+,1,0.00531914893617021,0.010752688172043
chr20:63941208-63944397,104,303,UCKL1,annotated,-,1,0.138297872340426,0.325806451612903
chr20:63962781-63963342,2,0,ZNF512B,novel_exon_skip,-,2,0.00265957446808511,0
chr20:63966029-63966122,0,0,ZNF512B,none,-,2,0,0
chr20:64171281-64190063,4,10,MYT1,annotated,+,1,0.00531914893617021,0.010752688172043
chr20:64190160-64191487,33,94,MYT1,annotated,+,1,0.0438829787234043,0.101075268817204
chr20:64219982-64221933,192,451,MYT1,novel_acceptor,+,1,0.25531914893617,0.48494623655914
chr20:64255924-64259942,173,595,PCMTD2,annotated,+,1,0.230053191489362,0.639784946236559
chr20:64258882-64259942,44,161,PCMTD2,annotated,+,1,0.0585106382978723,0.173118279569892
chr20:9069206-9096287,47,124,PLCB4,annotated,+,1,0.0625,0.133333333333333
chr20:9401590-9403001,9,16,PLCB4,novel_acceptor,+,2,0.011968085106383,0.0172043010752688
chr20:9403121-9405313,6,20,PLCB4,novel_donor,+,1,0.00797872340425532,0.021505376344086
chr20:9457489-9459511,7,6,PLCB4,novel_acceptor,+,1,0.00930851063829787,0.00645161290322581
chr20:9457489-9468571,39,136,PLCB4,annotated,+,1,0.0518617021276596,0.146236559139785
chr21:13847123-13848090,1,3,CYP4F29P,novel_exon_skip,-,1,0.00132978723404255,0.0032258064516129
chr21:15778027-15780669,111,325,USP25,novel_acceptor,+,1,0.147606382978723,0.349462365591398
chr21:15833548-15864268,70,247,USP25,novel_exon_skip,+,1,0.0930851063829787,0.265591397849462
chr21:15849872-15864268,181,651,USP25,annotated,+,1,0.240691489361702,0.7
chr21:16231115-16487490,170,570,MIR99AHG,annotated,+,1,0.226063829787234,0.612903225806452
chr21:17598824-17604145,136,538,BTG3,annotated,-,1,0.180851063829787,0.578494623655914
chr21:17793581-17796582,207,767,C21orf91,annotated,-,1,0.275265957446809,0.824731182795699
chr21:25735578-25745210,6,11,GABPA,annotated,+,1,0.00797872340425532,0.0118279569892473
chr21:28960706-28961078,60,203,LTN1,novel_donor,-,1,0.0797872340425532,0.218279569892473
chr21:28961192-28965865,12,40,LTN1,novel_acceptor,-,1,0.0159574468085106,0.0430107526881721
chr21:29009692-29019211,47,193,RWDD2B,annotated,-,1,0.0625,0.20752688172043
chr21:29039145-29039481,174,654,USP16,novel_donor,+,1,0.231382978723404,0.703225806451613
chr21:29070337-29071952,160,550,CCT8,annotated,-,1,0.212765957446809,0.591397849462366
chr21:29299764-29321221,33,160,BACH1,annotated,+,2,0.0438829787234043,0.172043010752688
chr21:29305322-29321221,157,532,BACH1,annotated,+,2,0.208776595744681,0.572043010752688
chr21:29596570-29598830,204,658,GRIK1,annotated,-,1,0.271276595744681,0.70752688172043
chr21:31461319-31463983,12,32,TIAM1,novel_acceptor,-,2,0.0159574468085106,0.0344086021505376
chr21:32322649-32324491,43,104,URB1,novel_acceptor,-,1,0.0571808510638298,0.111827956989247
chr21:32322726-32324491,53,173,URB1,novel_acceptor,-,1,0.0704787234042553,0.186021505376344
chr21:32350922-32353933,36,72,URB1,novel_exon_skip,-,1,0.0478723404255319,0.0774193548387097
chr21:32375461-32378445,139,410,URB1,novel_acceptor,-,1,0.184840425531915,0.440860215053763
chr21:32745718-32748103,20,61,PAXBP1,novel_donor,-,1,0.0265957446808511,0.0655913978494624
chr21:32748248-32748499,11,63,PAXBP1,novel_acceptor,-,1,0.0146276595744681,0.067741935483871
chr21:33246482-33246718,184,543,IFNAR2,annotated,+,1,0.24468085106383,0.583870967741936
chr21:33345360-33348550,41,165,IFNAR1,annotated,+,1,0.0545212765957447,0.17741935483871
chr21:33410892-33411445,13,47,IFNGR2,annotated,+,1,0.0172872340425532,0.0505376344086022
chr21:33456097-33460413,111,291,TMEM50B,annotated,-,1,0.147606382978723,0.312903225806452
chr21:33572011-33573290,92,254,SON,none,-,1,0.122340425531915,0.273118279569893
chr21:33579562-33584590,129,465,DONSON,annotated,-,1,0.171542553191489,0.5
chr21:33599285-33602234,278,922,CRYZL1,annotated,-,1,0.36968085106383,0.991397849462366
chr21:33716555-33718797,38,103,ITSN1,annotated,+,1,0.050531914893617,0.110752688172043
chr21:33826863-33828968,6,20,ITSN1,annotated,+,1,0.00797872340425532,0.021505376344086
chr21:33829050-33829624,7,21,ITSN1,annotated,+,1,0.00930851063829787,0.0225806451612903
chr21:33931742-33935790,0,0,LINC00649,novel_acceptor,+,1,0,0
chr21:33945895-33962060,0,4,LINC00649,novel_acceptor,+,1,0,0.0043010752688172
chr21:34073745-34102835,18,52,MRPS6,annotated,+,1,0.023936170212766,0.0559139784946237
chr21:34073745-34142408,71,266,MRPS6,ambig_gene,+,1,0.0944148936170213,0.286021505376344
chr21:34102908-34125341,1,2,MRPS6,ambig_gene,+,1,0.00132978723404255,0.0021505376344086
chr21:34103519-34125341,30,101,MRPS6,annotated,+,1,0.0398936170212766,0.108602150537634
chr21:36320303-36336874,115,475,MORC3,annotated,+,1,0.152925531914894,0.510752688172043
chr21:36897131-36900592,60,150,HLCS,novel_donor,-,1,0.0797872340425532,0.161290322580645
chr21:36900640-36930251,56,104,HLCS,novel_acceptor,-,1,0.074468085106383,0.111827956989247
chr21:37367066-37420299,2,5,DYRK1A,novel_donor,+,1,0.00265957446808511,0.00537634408602151
chr21:37367628-37472684,272,903,DYRK1A,annotated,+,1,0.361702127659575,0.970967741935484
chr21:37415565-37420299,205,680,DYRK1A,annotated,+,1,0.272606382978723,0.731182795698925
chr21:38806808-38810035,232,718,ETS2,annotated,+,6,0.308510638297872,0.772043010752688
chr21:39187417-39196498,253,859,BRWD1,annotated,-,1,0.336436170212766,0.923655913978495
chr21:39250889-39255665,250,806,BRWD1,annotated,-,1,0.332446808510638,0.866666666666667
chr21:39345958-39347916,5,20,HMGN1,novel_exon_skip,-,1,0.00664893617021277,0.021505376344086
chr21:39410937-39413873,18,40,GET1,annotated,+,1,0.023936170212766,0.0430107526881721
chr21:39499915-39515088,68,223,SH3BGR,annotated,+,1,0.0904255319148936,0.239784946236559
chr21:39509027-39515088,38,100,SH3BGR,ambig_gene,+,2,0.050531914893617,0.10752688172043
chr21:39509027-39515088,38,100,GET1-SH3BGR,ambig_gene,+,2,0.050531914893617,0.10752688172043
chr21:40339415-40353465,9,24,DSCAM,novel_exon_skip,-,2,0.011968085106383,0.0258064516129032
chr21:41798743-41800184,68,260,PRDM15,annotated,-,1,0.0904255319148936,0.279569892473118
chr21:41804614-41810753,1,0,PRDM15,novel_exon_skip,-,1,0.00132978723404255,0
chr21:41804614-41815705,24,36,PRDM15,novel_exon_skip,-,1,0.0319148936170213,0.0387096774193548
chr21:41822037-41825960,33,99,PRDM15,annotated,-,2,0.0438829787234043,0.106451612903226
chr21:41991889-42002897,0,1,ZBTB21,annotated,-,1,0,0.0010752688172043
chr21:41994108-42002897,77,258,ZBTB21,annotated,-,1,0.102393617021277,0.27741935483871
chr21:42476047-42496133,20,106,RSPH1,novel_exon_skip,-,2,0.0265957446808511,0.113978494623656
chr21:42502417-42518277,3,21,SLC37A1,annotated,+,1,0.00398936170212766,0.0225806451612903
chr21:42525857-42534357,24,72,SLC37A1,novel_acceptor,+,1,0.0319148936170213,0.0774193548387097
chr21:42563877-42565827,15,48,SLC37A1,novel_exon_skip,+,1,0.0199468085106383,0.0516129032258065
chr21:42690114-42697415,0,0,PDE9A,novel_donor,+,1,0,0
chr21:42759418-42760328,0,0,PDE9A,novel_donor,+,2,0,0
chr21:42768820-42769027,30,108,PDE9A,novel_donor,+,1,0.0398936170212766,0.116129032258065
chr21:42843281-42850041,111,329,WDR4,annotated,-,2,0.147606382978723,0.353763440860215
chr21:42848382-42848449,8,11,WDR4,none,-,1,0.0106382978723404,0.0118279569892473
chr21:42848741-42848773,0,3,WDR4,none,-,1,0,0.0032258064516129
chr21:43100519-43101366,2,0,U2AF1,annotated,-,1,0.00265957446808511,0
chr21:43867346-43903957,85,237,AGPAT3,annotated,+,1,0.113031914893617,0.254838709677419
chr21:44059214-44063053,14,34,TRAPPC10,annotated,+,1,0.0186170212765957,0.0365591397849462
chr21:44059214-44074324,14,32,TRAPPC10,novel_exon_skip,+,1,0.0186170212765957,0.0344086021505376
chr21:44063168-44063538,47,100,TRAPPC10,annotated,+,1,0.0625,0.10752688172043
chr21:44083302-44086802,26,34,TRAPPC10,novel_exon_skip,+,1,0.0345744680851064,0.0365591397849462
chr21:44086960-44087704,219,669,TRAPPC10,novel_acceptor,+,1,0.291223404255319,0.719354838709677
chr21:44509414-44509823,5,8,TSPEAR-AS1,novel_donor,+,1,0.00664893617021277,0.00860215053763441
chr21:44967181-44973200,244,787,FAM207A,novel_acceptor,+,1,0.324468085106383,0.846236559139785
chr21:45073903-45128402,19,68,ADARB1,annotated,+,1,0.0252659574468085,0.0731182795698925
chr21:45181232-45181322,1,1,ADARB1,none,+,1,0.00132978723404255,0.0010752688172043
chr21:45181972-45182585,0,2,ADARB1,novel_donor,+,1,0,0.0021505376344086
chr21:45223577-45225547,76,243,ADARB1,annotated,+,1,0.101063829787234,0.261290322580645
chr21:45282459-45283352,170,460,POFUT2,annotated,-,1,0.226063829787234,0.494623655913979
chr21:45283527-45284026,75,155,POFUT2,novel_donor,-,1,0.0997340425531915,0.166666666666667
chr21:45504043-45505817,35,63,COL18A1,none,-,2,0.0465425531914894,0.067741935483871
chr21:45504043-45511093,3,2,COL18A1,none,-,4,0.00398936170212766,0.0021505376344086
chr21:45505431-45505835,220,690,COL18A1,annotated,+,1,0.292553191489362,0.741935483870968
chr21:45511223-45525817,40,78,SLC19A1,novel_acceptor,-,2,0.0531914893617021,0.0838709677419355
chr21:45532148-45537767,140,319,SLC19A1,novel_donor,-,1,0.186170212765957,0.343010752688172
chr21:45538008-45541787,37,83,SLC19A1,annotated,-,1,0.0492021276595745,0.089247311827957
chr21:45742347-45744231,6,8,PCBP3,novel_donor,+,1,0.00797872340425532,0.00860215053763441
chr21:45755452-45788298,44,101,PCBP3,novel_combo,+,9,0.0585106382978723,0.108602150537634
chr21:45856457-45858336,0,2,PCBP3,novel_donor,+,1,0,0.0021505376344086
chr21:45931978-45932459,0,0,PCBP3,none,-,1,0,0
chr21:45932074-45932683,0,0,PCBP3,none,-,1,0,0
chr21:45932138-45932363,1,0,PCBP3,none,-,4,0.00132978723404255,0
chr21:45932234-45932491,1,3,PCBP3,none,-,1,0.00132978723404255,0.0032258064516129
chr21:45932490-45932555,0,0,PCBP3,none,-,1,0,0
chr21:45932586-45932843,0,0,PCBP3,none,-,3,0,0
chr21:45933162-45933195,0,0,PCBP3,none,-,1,0,0
chr21:45933194-45933227,0,0,PCBP3,none,-,3,0,0
chr21:46124920-46125465,113,311,COL6A2,novel_exon_skip,+,1,0.150265957446809,0.334408602150538
chr21:46193626-46193748,21,40,LSS,none,-,1,0.0279255319148936,0.0430107526881721
chr21:46193626-46193867,38,81,LSS,none,-,1,0.050531914893617,0.0870967741935484
chr21:46193747-46193867,5,11,LSS,none,-,1,0.00664893617021277,0.0118279569892473
chr21:46201089-46201180,1,4,LSS,none,+,2,0.00132978723404255,0.0043010752688172
chr21:46201179-46201315,0,0,LSS,none,+,1,0,0
chr21:46229363-46240834,3,9,MCM3AP-AS1,annotated,+,1,0.00398936170212766,0.00967741935483871
chr21:46230527-46240834,6,22,MCM3AP-AS1,annotated,+,2,0.00797872340425532,0.0236559139784946
chr21:46246886-46254392,141,371,MCM3AP,novel_exon_skip,-,1,0.1875,0.398924731182796
chr21:46251682-46252407,5,16,AP001469.9,novel_donor,-,1,0.00664893617021277,0.0172043010752688
chr21:46261411-46265321,3,5,MCM3AP,novel_exon_skip,-,1,0.00398936170212766,0.00537634408602151
chr21:46287123-46296162,110,321,YBEY,annotated,+,3,0.146276595744681,0.345161290322581
chr21:46388884-46390670,86,123,PCNT,novel_exon_skip,+,1,0.11436170212766,0.132258064516129
chr21:46537539-46539877,2,7,DIP2A,novel_exon_skip,+,1,0.00265957446808511,0.00752688172043011
chr21:46556091-46556403,158,474,DIP2A,novel_acceptor,+,1,0.210106382978723,0.509677419354839
chr21:46558393-46559834,274,890,DIP2A,annotated,+,1,0.36436170212766,0.956989247311828
chr21:5118847-5124756,31,99,GATD3B,annotated,-,1,0.0412234042553192,0.106451612903226
chr21:5125992-5127084,23,54,GATD3B,annotated,-,1,0.0305851063829787,0.0580645161290323
chr21:5142668-5144091,1,1,CH507-9B2.5,novel_exon_skip,-,1,0.00132978723404255,0.0010752688172043
chr21:6318604-6329548,0,0,CH507-145C22.1,annotated,+,1,0,0
chr21:6464981-6467448,1,1,CBSL,annotated,-,1,0.00132978723404255,0.0010752688172043
chr21:6496080-6497180,0,0,U2AF1L5,novel_donor,-,1,0,0
chr21:6659578-6666429,0,0,CH507-154B10.1,novel_combo,-,1,0,0
chr21:6986648-6992110,7,29,CH507-154B10.2,annotated,-,1,0.00930851063829787,0.0311827956989247
chr21:8393329-8437541,0,0,CH507-528H12.1,none,+,4,0,0
chr21:8401417-8445651,0,0,CH507-528H12.1,none,-,1,0,0
chr21:8401715-8445301,0,0,CH507-528H12.1,none,-,1,0,0
chr21:8445919-8445987,0,0,CH507-528H12.1,none,-,6,0,0
chr22:15785057-15788820,0,1,DUXAP8,novel_exon_skip,+,1,0,0.0010752688172043
chr22:15787282-15788820,1,4,DUXAP8,novel_exon_skip,+,1,0.00132978723404255,0.0043010752688172
chr22:17120143-17121252,32,85,TMEM121B,annotated,-,1,0.0425531914893617,0.0913978494623656
chr22:17143131-17159126,0,1,HDHD5,annotated,-,2,0,0.0010752688172043
chr22:17147593-17147780,1,2,HDHD5,none,-,1,0.00132978723404255,0.0021505376344086
chr22:17702386-17722274,4,19,BCL2L13,novel_acceptor,+,13,0.00531914893617021,0.0204301075268817
chr22:17706825-17726677,280,930,BCL2L13,annotated,+,1,0.372340425531915,1
chr22:17722390-17726691,9,48,BCL2L13,none,+,11,0.011968085106383,0.0516129032258065
chr22:17791301-17810703,4,9,XXbac-B461K10.4,ambig_gene,-,1,0.00531914893617021,0.00967741935483871
chr22:17791301-17810703,4,9,MICAL3,ambig_gene,-,1,0.00531914893617021,0.00967741935483871
chr22:17906886-17907015,3,17,MICAL3,novel_donor,-,1,0.00398936170212766,0.0182795698924731
chr22:18079256-18079874,141,380,PEX26,ambig_gene,+,1,0.1875,0.408602150537634
chr22:18079256-18079874,141,380,AC008079.12,ambig_gene,+,1,0.1875,0.408602150537634
chr22:18535948-18536640,20,80,PI4KAP1,novel_donor,-,1,0.0265957446808511,0.0860215053763441
chr22:18922933-18925051,155,409,PRODH,annotated,-,1,0.206117021276596,0.439784946236559
chr22:18987900-18989580,38,110,DGCR5,ambig_gene,+,3,0.050531914893617,0.118279569892473
chr22:19002925-19005833,5,25,DGCR5,annotated,+,1,0.00664893617021277,0.0268817204301075
chr22:19142894-19144057,83,226,ESS2,annotated,-,1,0.110372340425532,0.243010752688172
chr22:19183611-19191304,20,61,CLTCL1,annotated,-,1,0.0265957446808511,0.0655913978494624
chr22:19195823-19196303,1,0,CLTCL1,none,+,1,0.00132978723404255,0
chr22:19224054-19226219,0,7,CLTCL1,annotated,-,1,0,0.00752688172043011
chr22:19232598-19233422,0,2,CLTCL1,novel_exon_skip,-,1,0,0.0021505376344086
chr22:19405531-19405786,203,621,HIRA,ambig_gene,-,1,0.269946808510638,0.667741935483871
chr22:19405531-19405786,203,621,C22orf39,ambig_gene,-,1,0.269946808510638,0.667741935483871
chr22:19410778-19447378,190,560,C22orf39,annotated,-,1,0.252659574468085,0.602150537634409
chr22:19410778-19447378,190,560,HIRA,annotated,-,1,0.252659574468085,0.602150537634409
chr22:19410778-19447665,1,9,C22orf39,ambig_gene,-,2,0.00132978723404255,0.00967741935483871
chr22:19475100-19475496,267,894,UFD1,annotated,-,1,0.355053191489362,0.961290322580645
chr22:19508691-19516527,0,0,CDC45,annotated,+,1,0,0
chr22:19802216-19812285,5,31,GNB1L,novel_exon_skip,-,2,0.00664893617021277,0.0333333333333333
chr22:19812447-19821228,40,107,GNB1L,annotated,-,1,0.0531914893617021,0.11505376344086
chr22:19821375-19824019,0,1,GNB1L,novel_donor,-,3,0,0.0010752688172043
chr22:19824077-19854443,0,0,GNB1L,ambig_gene,-,9,0,0
chr22:19971971-19972737,55,166,ARVCF,novel_exon_skip,-,1,0.0731382978723404,0.178494623655914
chr22:19973036-19973643,52,107,ARVCF,novel_exon_skip,-,1,0.0691489361702128,0.11505376344086
chr22:19983819-19987073,9,27,ARVCF,novel_acceptor,-,1,0.011968085106383,0.0290322580645161
chr22:20017192-20036760,64,240,TANGO2,annotated,+,1,0.0851063829787234,0.258064516129032
chr22:20056013-20063338,73,267,TANGO2,annotated,+,1,0.0970744680851064,0.287096774193548
chr22:20056013-20064542,20,43,TANGO2,annotated,+,1,0.0265957446808511,0.0462365591397849
chr22:20089843-20089976,33,82,DGCR8,novel_donor,+,1,0.0438829787234043,0.0881720430107527
chr22:20113007-20113432,47,148,TRMT2A,novel_exon_skip,-,1,0.0625,0.159139784946237
chr22:20115079-20115475,86,182,TRMT2A,novel_donor,-,1,0.11436170212766,0.195698924731183
chr22:20118313-20119013,103,304,RANBP1,annotated,+,2,0.136968085106383,0.326881720430108
chr22:20122421-20122580,105,376,RANBP1,annotated,+,10,0.139627659574468,0.404301075268817
chr22:20122697-20125308,119,392,RANBP1,annotated,+,11,0.158244680851064,0.421505376344086
chr22:20148800-20149187,28,52,CCDC188,novel_exon_skip,-,2,0.0372340425531915,0.0559139784946237
chr22:20149640-20149955,14,31,CCDC188,novel_exon_skip,-,1,0.0186170212765957,0.0333333333333333
chr22:20429355-20429730,0,1,XXbac-B562F10.12,ambig_gene,-,1,0,0.0010752688172043
chr22:20430908-20431745,112,349,SCARF2,novel_exon_skip,-,2,0.148936170212766,0.375268817204301
chr22:20430908-20437582,1,2,SCARF2,novel_exon_skip,-,1,0.00132978723404255,0.0021505376344086
chr22:20568631-20582840,53,124,MED15,annotated,+,1,0.0704787234042553,0.133333333333333
chr22:20575232-20582840,10,17,MED15,novel_exon_skip,+,1,0.0132978723404255,0.0182795698924731
chr22:20710858-20712486,5,8,PI4KA,novel_exon_skip,-,3,0.00664893617021277,0.00860215053763441
chr22:20951265-20953206,57,227,CRKL,novel_donor,+,1,0.0757978723404255,0.244086021505376
chr22:20977095-20977888,60,226,AIFM3,annotated,+,1,0.0797872340425532,0.243010752688172
chr22:20994269-20994419,59,153,LZTR1,ambig_gene,+,1,0.0784574468085106,0.164516129032258
chr22:20994269-20994419,59,153,XXbac-B135H6.19,ambig_gene,+,1,0.0784574468085106,0.164516129032258
chr22:21002456-21008779,2,2,THAP7-AS1,none,-,1,0.00265957446808511,0.0021505376344086
chr22:21009453-21013782,12,43,TUBA3FP,ambig_gene,-,1,0.0159574468085106,0.0462365591397849
chr22:21016092-21022942,35,70,P2RX6,annotated,+,1,0.0465425531914894,0.0752688172043011
chr22:21417560-21444922,59,134,HIC2,novel_exon_skip,+,1,0.0784574468085106,0.144086021505376
chr22:21474680-21475992,0,0,PI4KAP2,novel_exon_skip,-,1,0,0
chr22:21474680-21476002,0,0,PI4KAP2,novel_exon_skip,-,1,0,0
chr22:21476160-21477790,142,390,PI4KAP2,annotated,-,1,0.188829787234043,0.419354838709677
chr22:21488381-21517325,1,4,PI4KAP2,novel_exon_skip,-,1,0.00132978723404255,0.0043010752688172
chr22:21488410-21517325,0,2,PI4KAP2,novel_acceptor,-,1,0,0.0021505376344086
chr22:22309883-22318899,3,6,CH17-264L24.2,ambig_gene,+,3,0.00398936170212766,0.00645161290322581
chr22:23158979-23160879,64,203,RAB36,novel_exon_skip,+,2,0.0851063829787234,0.218279569892473
