gene_name,paste_into_igv_junction,group,auc,fpr_value,tpr_value,value_not_path,value_tdp_path,frac_ob_not_path,frac_ob_tdp_path,n_samples_not_path,n_samples_tdp_path,true_dark,strand,datasets_detected,new_cate,tdp43_sensitivity_be2,tdp43_sensitivity_sh,chx_effect,upf1_effect,smg1_effect
DOK6,chr18:69401310-69402865,FTD frontal/temporal,0.507142857142857,0,0.0142857142857143,0,1,0,0.0142857142857143,130,70,,+,Brown-SHSY5Y,"","","","","",""
DOK6,chr18:69757873-69781304,Cord,0.497952874331551,0.0457516339869281,0.0426136363636364,0,4,0,0.00568181818181818,153,704,,+,Brown-SHSY5Y,"","","","","",""
DOK6,chr18:69757873-69781304,FTD frontal/temporal,0.505604395604395,0.0615384615384615,0.0714285714285714,2,0,0.0153846153846154,0,130,70,,+,Brown-SHSY5Y,"","","","","",""
DOK6,chr18:69757873-69781304,Motor Cortex,0.510251230905189,0.0674157303370787,0.0898876404494382,1,4,0.0112359550561798,0.00898876404494382,89,445,,+,Brown-SHSY5Y,"","","","","",""
CYB5RL,chr1:54174822-54184161,Cord,0.460835375816993,0.313725490196078,0.234375,11,41,0.0718954248366013,0.0582386363636364,153,704,,-,Brown-SHSY5Y,"","","","","",""
CYB5RL,chr1:54174822-54184161,FTD frontal/temporal,0.544505494505494,0.246153846153846,0.328571428571429,11,7,0.0846153846153846,0.1,130,70,,-,Brown-SHSY5Y,"","","","","",""
CYB5RL,chr1:54174822-54184161,Motor Cortex,0.515742961747254,0.247191011235955,0.260674157303371,5,30,0.0561797752808989,0.0674157303370787,89,445,,-,Brown-SHSY5Y,"","","","","",""
CYB5RL,chr1:54174822-54184161,RiMOD,0.563888888888889,0.222222222222222,0.3,3,5,0.111111111111111,0.25,27,20,,-,Brown-SHSY5Y,"","","","","",""
TSSC2,chr11:3381932-3383462,Cord,0.520396984551396,0.0718954248366013,0.113636363636364,3,28,0.0196078431372549,0.0397727272727273,153,704,,+,Brown-SHSY5Y,"","","","","",""
TSSC2,chr11:3381932-3383462,FTD frontal/temporal,0.482637362637363,0.0769230769230769,0.0428571428571429,7,0,0.0538461538461539,0,130,70,,+,Brown-SHSY5Y,"","","","","",""
TSSC2,chr11:3381932-3383462,Motor Cortex,0.49000126246686,0.0674157303370787,0.0471910112359551,1,9,0.0112359550561798,0.0202247191011236,89,445,,+,Brown-SHSY5Y,"","","","","",""
TSSC2,chr11:3381932-3383462,RiMOD,0.508333333333333,0.185185185185185,0.2,2,0,0.0740740740740741,0,27,20,,+,Brown-SHSY5Y,"","","","","",""
CYP4F26P,chr9:33602625-33605011,Cord,0.499285130718954,0.0326797385620915,0.03125,0,5,0,0.00710227272727273,153,704,,+,Brown-SHSY5Y,"","","","","",""
CYP4F26P,chr9:33602625-33605011,FTD frontal/temporal,0.448791208791209,0.361538461538462,0.3,19,7,0.146153846153846,0.1,130,70,,+,Brown-SHSY5Y,"","","","","",""
CYP4F26P,chr9:33602625-33605011,Motor Cortex,0.461141270041662,0.303370786516854,0.21123595505618,9,24,0.101123595505618,0.0539325842696629,89,445,,+,Brown-SHSY5Y,"","","","","",""
CYP4F26P,chr9:33602625-33605011,RiMOD,0.534259259259259,0.185185185185185,0.25,1,3,0.037037037037037,0.15,27,20,,+,Brown-SHSY5Y,"","","","","",""
FAM66C,chr12:8194327-8194420,Cord,0.538895387700535,0.464052287581699,0.509943181818182,152,694,0.993464052287582,0.985795454545455,153,704,,+,Brown-SHSY5Y,"","","","","",""
FAM66C,chr12:8194327-8194420,FTD frontal/temporal,0.521428571428571,0.461538461538462,0.514285714285714,125,69,0.961538461538461,0.985714285714286,130,70,,+,Brown-SHSY5Y,"","","","","",""
FAM66C,chr12:8194327-8194420,Motor Cortex,0.521638681984598,0.50561797752809,0.543820224719101,87,418,0.97752808988764,0.939325842696629,89,445,,+,Brown-SHSY5Y,"","","","","",""
FAM66C,chr12:8194327-8194420,RiMOD,0.640740740740741,0.407407407407407,0.7,26,20,0.962962962962963,1,27,20,,+,Brown-SHSY5Y,"","","","","",""
RP11-398K22.12,chr6:73270527-73284658,Cord,0.51120116607249,0.549019607843137,0.566761363636364,44,180,0.287581699346405,0.255681818181818,153,704,,+,Brown-SHSY5Y,"","","","","",""
RP11-398K22.12,chr6:73270527-73284658,FTD frontal/temporal,0.512912087912088,0.384615384615385,0.385714285714286,36,20,0.276923076923077,0.285714285714286,130,70,,+,Brown-SHSY5Y,"","","","","",""
RP11-398K22.12,chr6:73270527-73284658,Motor Cortex,0.527736396919581,0.415730337078652,0.438202247191011,23,124,0.258426966292135,0.278651685393258,89,445,,+,Brown-SHSY5Y,"","","","","",""
RP11-398K22.12,chr6:73270527-73284658,RiMOD,0.559259259259259,0.518518518518519,0.75,13,5,0.481481481481482,0.25,27,20,,+,Brown-SHSY5Y,"","","","","",""
AGAP10P,chr10:45684520-45694748,Cord,0.49643029560309,0.61437908496732,0.605113636363636,48,222,0.313725490196078,0.315340909090909,153,704,,+,Brown-SHSY5Y,"","","","","",""
AGAP10P,chr10:45684520-45694748,FTD frontal/temporal,0.521208791208792,0.569230769230769,0.685714285714286,47,16,0.361538461538462,0.228571428571429,130,70,,+,Brown-SHSY5Y,"","","","","",""
AGAP10P,chr10:45684520-45694748,Motor Cortex,0.486125489205908,0.359550561797753,0.395505617977528,30,129,0.337078651685393,0.289887640449438,89,445,,+,Brown-SHSY5Y,"","","","","",""
AGAP10P,chr10:45684520-45694748,RiMOD,0.562037037037037,0.555555555555556,0.55,19,15,0.703703703703704,0.75,27,20,,+,Brown-SHSY5Y,"","","","","",""
RP11-656D10.3,chr1:40498295-40508589,Cord,0.490344622697564,0.0392156862745098,0.0198863636363636,2,7,0.0130718954248366,0.00994318181818182,153,704,,-,Brown-SHSY5Y,"","","","","",""
RP11-656D10.3,chr1:40498295-40508589,Motor Cortex,0.4943315237975,0.0224719101123596,0.0112359550561798,2,2,0.0224719101123596,0.00449438202247191,89,445,,-,Brown-SHSY5Y,"","","","","",""
RP11-656D10.3,chr1:40498295-40508589,RiMOD,0.575,0,0.15,0,1,0,0.05,27,20,,-,Brown-SHSY5Y,"","","","","",""
FOXO3B,chr17:18673056-18680740,Never observed,,,,0,0,0,0,,,,-,Brown-SHSY5Y,"","","","","",""
ACY1,chr3:51984158-51988766,Cord,0.496170343137255,0.418300653594771,0.397727272727273,26,119,0.169934640522876,0.169034090909091,153,704,,+,Brown-SHSY5Y,"","","","","",""
ACY1,chr3:51984158-51988766,FTD frontal/temporal,0.561758241758242,0.261538461538462,0.414285714285714,11,5,0.0846153846153846,0.0714285714285714,130,70,,+,Brown-SHSY5Y,"","","","","",""
ACY1,chr3:51984158-51988766,Motor Cortex,0.505403358161848,0.303370786516854,0.301123595505618,6,46,0.0674157303370787,0.103370786516854,89,445,,+,Brown-SHSY5Y,"","","","","",""
ACY1,chr3:51984158-51988766,RiMOD,0.437037037037037,0.333333333333333,0.2,6,3,0.222222222222222,0.15,27,20,,+,Brown-SHSY5Y,"","","","","",""
ACY1,chr3:51984158-51985361,Cord,0.517110442661913,0.516339869281046,0.541193181818182,139,619,0.908496732026144,0.879261363636364,153,704,,+,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
ACY1,chr3:51984158-51985361,FTD frontal/temporal,0.517252747252747,0.638461538461538,0.585714285714286,97,43,0.746153846153846,0.614285714285714,130,70,,+,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
ACY1,chr3:51984158-51985361,Motor Cortex,0.605819972225729,0.415730337078652,0.62247191011236,70,288,0.786516853932584,0.647191011235955,89,445,,+,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
ACY1,chr3:51984158-51985361,RiMOD,0.586111111111111,0.407407407407407,0.5,22,17,0.814814814814815,0.85,27,20,,+,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
RP11-148K1.12,chr7:151075508-151076013,Cord,0.495947526737968,0.26797385620915,0.265625,0,0,0,0,153,704,,-,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
RP11-148K1.12,chr7:151075508-151076013,FTD frontal/temporal,0.43021978021978,0.215384615384615,0.0714285714285714,0,0,0,0,130,70,,-,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
RP11-148K1.12,chr7:151075508-151076013,Motor Cortex,0.495859108698397,0.168539325842697,0.157303370786517,0,0,0,0,89,445,,-,"Brown-SHSY5Y, Brown-SKNBE2","","","","","",""
LINC01948,chr5:56456453-56457671,Cord,0.507014074569222,0.0457516339869281,0.0596590909090909,1,5,0.0065359477124183,0.00710227272727273,153,704,,-,Brown-SHSY5Y,"","","","","",""
LINC01948,chr5:56456453-56457671,FTD frontal/temporal,0.507142857142857,0,0.0142857142857143,0,0,0,0,130,70,,-,Brown-SHSY5Y,"","","","","",""
LINC01948,chr5:56456453-56457671,Motor Cortex,0.489862391112233,0.0224719101123596,0.00224719101123596,1,0,0.0112359550561798,0,89,445,,-,Brown-SHSY5Y,"","","","","",""
LINC01948,chr5:56456453-56457671,RiMOD,0.487962962962963,0.0740740740740741,0.05,0,1,0,0.05,27,20,,-,Brown-SHSY5Y,"","","","","",""
HAUS5,chr19:35617193-35617855,Cord,0.47848429144385,0.202614379084967,0.159090909090909,11,35,0.0718954248366013,0.0497159090909091,153,704,,+,"Brown-SHSY5Y, Brown-SHSY5Y","","","","","",""
HAUS5,chr19:35617193-35617855,FTD frontal/temporal,0.518516483516484,0.238461538461539,0.285714285714286,11,8,0.0846153846153846,0.114285714285714,130,70,,+,"Brown-SHSY5Y, Brown-SHSY5Y","","","","","",""
HAUS5,chr19:35617193-35617855,Motor Cortex,0.483360686781972,0.157303370786517,0.119101123595506,1,7,0.0112359550561798,0.0157303370786517,89,445,,+,"Brown-SHSY5Y, Brown-SHSY5Y","","","","","",""
HAUS5,chr19:35617193-35617855,RiMOD,0.368518518518518,0.37037037037037,0.1,5,2,0.185185185185185,0.1,27,20,,+,"Brown-SHSY5Y, Brown-SHSY5Y","","","","","",""
CHKB-CPT1B,chr22:50577934-50579036,Cord,0.542831810754605,0.581699346405229,0.619318181818182,74,269,0.483660130718954,0.382102272727273,153,704,,-,Brown-SHSY5Y,"","","","","",""
CHKB-CPT1B,chr22:50577934-50579036,FTD frontal/temporal,0.472637362637363,0.430769230769231,0.385714285714286,90,55,0.692307692307692,0.785714285714286,130,70,,-,Brown-SHSY5Y,"","","","","",""
CHKB-CPT1B,chr22:50577934-50579036,Motor Cortex,0.510907713672516,0.370786516853933,0.426966292134831,36,170,0.404494382022472,0.382022471910112,89,445,,-,Brown-SHSY5Y,"","","","","",""
CHKB-CPT1B,chr22:50577934-50579036,RiMOD,0.557407407407407,0.444444444444444,0.45,18,16,0.666666666666667,0.8,27,20,,-,Brown-SHSY5Y,"","","","","",""
DTX2P1-UPK3BP1-PMS2P11,chr7:77018997-77039951,Cord,0.509850341651812,0.516339869281046,0.541193181818182,145,670,0.947712418300654,0.951704545454545,153,704,,+,Brown-SHSY5Y,"","","","","",""
DTX2P1-UPK3BP1-PMS2P11,chr7:77018997-77039951,FTD frontal/temporal,0.546153846153846,0.538461538461538,0.6,127,69,0.976923076923077,0.985714285714286,130,70,,+,Brown-SHSY5Y,"","","","","",""
DTX2P1-UPK3BP1-PMS2P11,chr7:77018997-77039951,Motor Cortex,0.513457896730211,0.415730337078652,0.451685393258427,86,429,0.966292134831461,0.964044943820225,89,445,,+,Brown-SHSY5Y,"","","","","",""
DTX2P1-UPK3BP1-PMS2P11,chr7:77018997-77039951,RiMOD,0.462962962962963,0.481481481481482,0.4,27,19,1,0.95,27,20,,+,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44394540-44397199,Cord,0.543871620617944,0.352941176470588,0.448863636363636,71,380,0.464052287581699,0.539772727272727,153,704,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44394540-44397199,FTD frontal/temporal,0.607582417582418,0.553846153846154,0.714285714285714,80,29,0.615384615384615,0.414285714285714,130,70,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44394540-44397199,Motor Cortex,0.5479358666835,0.393258426966292,0.458426966292135,51,290,0.573033707865169,0.651685393258427,89,445,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44394540-44397199,RiMOD,0.49537037037037,0.444444444444444,0.55,22,14,0.814814814814815,0.7,27,20,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44388102-44392348,Cord,0.518349858882947,0.313725490196078,0.372159090909091,21,106,0.137254901960784,0.150568181818182,153,704,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44388102-44392348,FTD frontal/temporal,0.54510989010989,0.269230769230769,0.342857142857143,9,5,0.0692307692307692,0.0714285714285714,130,70,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44388102-44392348,Motor Cortex,0.509077136725161,0.247191011235955,0.265168539325843,5,26,0.0561797752808989,0.0584269662921348,89,445,,-,Brown-SHSY5Y,"","","","","",""
ZNF285,chr19:44388102-44392348,RiMOD,0.561111111111111,0.296296296296296,0.4,8,7,0.296296296296296,0.35,27,20,,-,Brown-SHSY5Y,"","","","","",""
ZIM2,chr19:56822837-56823589,Never observed,,,,0,0,0,0,,,,-,Brown-SHSY5Y,"","","","","",""
CASTOR2,chr7:75021956-75024634,Cord,0.565456959298871,0.490196078431373,0.585227272727273,118,464,0.77124183006536,0.659090909090909,153,704,,+,Brown-SHSY5Y,"","","","","",""
CASTOR2,chr7:75021956-75024634,FTD frontal/temporal,0.545054945054945,0.453846153846154,0.557142857142857,114,67,0.876923076923077,0.957142857142857,130,70,,+,Brown-SHSY5Y,"","","","","",""
CASTOR2,chr7:75021956-75024634,Motor Cortex,0.524024744350461,0.550561797752809,0.541573033707865,76,353,0.853932584269663,0.793258426966292,89,445,,+,Brown-SHSY5Y,"","","","","",""
CASTOR2,chr7:75021956-75024634,RiMOD,0.534259259259259,0.407407407407407,0.55,23,19,0.851851851851852,0.95,27,20,,+,Brown-SHSY5Y,"","","","","",""
RP11-134L10.2,chr7:135171106-135171700,Cord,0.520591948900772,0.30718954248366,0.380681818181818,26,134,0.169934640522876,0.190340909090909,153,704,,+,Brown-SHSY5Y,"","","","","",""
RP11-134L10.2,chr7:135171106-135171700,FTD frontal/temporal,0.509065934065934,0.192307692307692,0.2,12,6,0.0923076923076923,0.0857142857142857,130,70,,+,Brown-SHSY5Y,"","","","","",""
RP11-134L10.2,chr7:135171106-135171700,Motor Cortex,0.482969322055296,0.258426966292135,0.231460674157303,8,33,0.0898876404494382,0.0741573033707865,89,445,,+,Brown-SHSY5Y,"","","","","",""
RP11-134L10.2,chr7:135171106-135171700,RiMOD,0.598148148148148,0.148148148148148,0.25,2,1,0.0740740740740741,0.05,27,20,,+,Brown-SHSY5Y,"","","","","",""
PKD1P1,chr16:16317777-16318514,Cord,0.418936608734403,0.300653594771242,0.166193181818182,21,36,0.137254901960784,0.0511363636363636,153,704,,+,Brown-SHSY5Y,"","","","","",""
PKD1P1,chr16:16317777-16318514,FTD frontal/temporal,0.537362637362637,0.238461538461539,0.314285714285714,15,5,0.115384615384615,0.0714285714285714,130,70,,+,Brown-SHSY5Y,"","","","","",""
PKD1P1,chr16:16317777-16318514,Motor Cortex,0.484105542229517,0.157303370786517,0.121348314606742,7,13,0.0786516853932584,0.0292134831460674,89,445,,+,Brown-SHSY5Y,"","","","","",""
PKD1P1,chr16:16317777-16318514,RiMOD,0.659259259259259,0.185185185185185,0.5,3,5,0.111111111111111,0.25,27,20,,+,Brown-SHSY5Y,"","","","","",""
RP11-115J16.1,chr8:9156847-9189348,Cord,0.506670565953654,0.0196078431372549,0.0326704545454545,1,4,0.0065359477124183,0.00568181818181818,153,704,,+,Brown-SHSY5Y,"","","","","",""
RP11-115J16.1,chr8:9156847-9189348,Motor Cortex,0.502247191011236,0,0.00449438202247191,0,1,0,0.00224719101123596,89,445,,+,Brown-SHSY5Y,"","","","","",""
RP11-115J16.1,chr8:9181730-9189348,Never observed,,,,0,0,0,0,,,,+,Brown-SHSY5Y,"","","","","",""
STX16-NPEPL1,chr20:58701158-58702893,Cord,0.544024806892454,0.581699346405229,0.598011363636364,46,150,0.300653594771242,0.213068181818182,153,704,,+,Brown-SHSY5Y,"","","","","",""
STX16-NPEPL1,chr20:58701158-58702893,FTD frontal/temporal,0.511098901098901,0.384615384615385,0.442857142857143,32,21,0.246153846153846,0.3,130,70,,+,Brown-SHSY5Y,"","","","","",""
STX16-NPEPL1,chr20:58701158-58702893,Motor Cortex,0.567466229011488,0.595505617977528,0.689887640449438,13,43,0.146067415730337,0.0966292134831461,89,445,,+,Brown-SHSY5Y,"","","","","",""
STX16-NPEPL1,chr20:58701158-58702893,RiMOD,0.589814814814815,0.333333333333333,0.45,8,8,0.296296296296296,0.4,27,20,,+,Brown-SHSY5Y,"","","","","",""
CTD-2017D11.1,chr19:24036382-24046184,Cord,0.513791406714201,0.261437908496732,0.282670454545455,13,65,0.0849673202614379,0.0923295454545454,153,704,,+,Brown-SHSY5Y,"","","","","",""
CTD-2017D11.1,chr19:24036382-24046184,FTD frontal/temporal,0.493626373626374,0.3,0.285714285714286,10,6,0.0769230769230769,0.0857142857142857,130,70,,+,Brown-SHSY5Y,"","","","","",""
CTD-2017D11.1,chr19:24036382-24046184,Motor Cortex,0.499520262593107,0.224719101123596,0.231460674157303,5,26,0.0561797752808989,0.0584269662921348,89,445,,+,Brown-SHSY5Y,"","","","","",""
CTD-2017D11.1,chr19:24036382-24046184,RiMOD,0.548148148148148,0.222222222222222,0.3,1,3,0.037037037037037,0.15,27,20,,+,Brown-SHSY5Y,"","","","","",""
PKD1P6-NPIPP1,chr16:15128389-15130202,Cord,0.494805592691622,0.065359477124183,0.0553977272727273,1,7,0.0065359477124183,0.00994318181818182,153,704,,-,Brown-SHSY5Y,"","","","","",""
PKD1P6-NPIPP1,chr16:15128389-15130202,FTD frontal/temporal,0.462912087912088,0.169230769230769,0.1,4,2,0.0307692307692308,0.0285714285714286,130,70,,-,Brown-SHSY5Y,"","","","","",""
PKD1P6-NPIPP1,chr16:15128389-15130202,Motor Cortex,0.508635273324075,0.0337078651685393,0.051685393258427,1,4,0.0112359550561798,0.00898876404494382,89,445,,-,Brown-SHSY5Y,"","","","","",""
PKD1P6-NPIPP1,chr16:15128389-15130202,RiMOD,0.489814814814815,0.0740740740740741,0.05,1,1,0.037037037037037,0.05,27,20,,-,Brown-SHSY5Y,"","","","","",""
NPEPPSP1,chr17:38211467-38219046,Cord,0.500803067439097,0.372549019607843,0.396306818181818,25,118,0.163398692810458,0.167613636363636,153,704,,-,Brown-SHSY5Y,"","","","","",""
NPEPPSP1,chr17:38211467-38219046,FTD frontal/temporal,0.449285714285714,0.346153846153846,0.257142857142857,23,4,0.176923076923077,0.0571428571428571,130,70,,-,Brown-SHSY5Y,"","","","","",""
NPEPPSP1,chr17:38211467-38219046,Motor Cortex,0.547292008584775,0.280898876404494,0.361797752808989,8,55,0.0898876404494382,0.123595505617978,89,445,,-,Brown-SHSY5Y,"","","","","",""
NPEPPSP1,chr17:38211467-38219046,RiMOD,0.494444444444444,0.185185185185185,0.15,5,3,0.185185185185185,0.15,27,20,,-,Brown-SHSY5Y,"","","","","",""
MYO19,chr17:36514548-36515858,Cord,0.485461229946524,0.411764705882353,0.414772727272727,61,242,0.398692810457516,0.34375,153,704,,-,Brown-SHSY5Y,"","","","","",""
MYO19,chr17:36514548-36515858,FTD frontal/temporal,0.544010989010989,0.361538461538462,0.428571428571429,52,33,0.4,0.471428571428571,130,70,,-,Brown-SHSY5Y,"","","","","",""
MYO19,chr17:36514548-36515858,Motor Cortex,0.576088877666961,0.460674157303371,0.626966292134831,41,140,0.460674157303371,0.314606741573034,89,445,,-,Brown-SHSY5Y,"","","","","",""
MYO19,chr17:36514548-36515858,RiMOD,0.626851851851852,0.296296296296296,0.6,13,13,0.481481481481482,0.65,27,20,,-,Brown-SHSY5Y,"","","","","",""
RP5-1021I20.1,chr14:73801788-73802885,Cord,0.515917446524064,0.294117647058823,0.326704545454545,22,96,0.143790849673203,0.136363636363636,153,704,,+,Brown-SHSY5Y,"","","","","",""
RP5-1021I20.1,chr14:73801788-73802885,FTD frontal/temporal,0.491483516483516,0.184615384615385,0.157142857142857,10,7,0.0769230769230769,0.1,130,70,,+,Brown-SHSY5Y,"","","","","",""
RP5-1021I20.1,chr14:73801788-73802885,Motor Cortex,0.496818583512183,0.146067415730337,0.143820224719101,6,22,0.0674157303370787,0.049438202247191,89,445,,+,Brown-SHSY5Y,"","","","","",""
RP5-1021I20.1,chr14:73801788-73802885,RiMOD,0.671296296296296,0.185185185185185,0.5,5,7,0.185185185185185,0.35,27,20,,+,Brown-SHSY5Y,"","","","","",""
ACTG1P17,chr15:82727431-82738514,Cord,0.490618501188354,0.320261437908497,0.303977272727273,23,84,0.150326797385621,0.119318181818182,153,704,,-,Brown-SHSY5Y,"","","","","",""
ACTG1P17,chr15:82727431-82738514,FTD frontal/temporal,0.476043956043956,0.315384615384615,0.271428571428571,11,5,0.0846153846153846,0.0714285714285714,130,70,,-,Brown-SHSY5Y,"","","","","",""
ACTG1P17,chr15:82727431-82738514,Motor Cortex,0.52742078020452,0.123595505617978,0.175280898876405,2,19,0.0224719101123596,0.0426966292134831,89,445,,-,Brown-SHSY5Y,"","","","","",""
ACTG1P17,chr15:82727431-82738514,RiMOD,0.474074074074074,0.148148148148148,0.1,2,1,0.0740740740740741,0.05,27,20,,-,Brown-SHSY5Y,"","","","","",""
CYB561D2,chr3:50366625-50367394,Cord,0.502840909090909,0,0.00568181818181818,0,0,0,0,153,704,,+,Brown-SHSY5Y,"","","","","",""
CYB561D2,chr3:50366625-50367394,Motor Cortex,0.493308925640702,0.0224719101123596,0.00898876404494382,0,0,0,0,89,445,,+,Brown-SHSY5Y,"","","","","",""
ANKRD34A,chr1:145962318-145962421,Cord,0.499981431966726,0.0849673202614379,0.0852272727272727,6,21,0.0392156862745098,0.0298295454545455,153,704,,-,Brown-SHSY5Y,"","","","","",""
ANKRD34A,chr1:145962318-145962421,FTD frontal/temporal,0.617142857142857,0.507692307692308,0.714285714285714,73,36,0.561538461538462,0.514285714285714,130,70,,-,Brown-SHSY5Y,"","","","","",""
ANKRD34A,chr1:145962318-145962421,Motor Cortex,0.523002146193662,0.539325842696629,0.575280898876405,49,221,0.550561797752809,0.496629213483146,89,445,,-,Brown-SHSY5Y,"","","","","",""
ANKRD34A,chr1:145962318-145962421,RiMOD,0.582407407407407,0.592592592592593,0.75,10,5,0.37037037037037,0.25,27,20,,-,Brown-SHSY5Y,"","","","","",""
PMS2P2,chr7:75355688-75358782,Cord,0.456950014854427,0.313725490196078,0.242897727272727,34,88,0.222222222222222,0.125,153,704,,-,Brown-SHSY5Y,"","","","","",""
PMS2P2,chr7:75355688-75358782,FTD frontal/temporal,0.617857142857143,0.569230769230769,0.771428571428571,41,10,0.315384615384615,0.142857142857143,130,70,,-,Brown-SHSY5Y,"","","","","",""
PMS2P2,chr7:75355688-75358782,Motor Cortex,0.481479611160207,0.370786516853933,0.343820224719101,24,100,0.269662921348315,0.224719101123596,89,445,,-,Brown-SHSY5Y,"","","","","",""
PMS2P2,chr7:75355688-75358782,RiMOD,0.475925925925926,0.37037037037037,0.25,9,7,0.333333333333333,0.35,27,20,,-,Brown-SHSY5Y,"","","","","",""
RP5-1090P18.1,chr7:97947945-97969770,Cord,0.583881090314914,0.509803921568627,0.602272727272727,66,225,0.431372549019608,0.319602272727273,153,704,,-,Brown-SHSY5Y,"","","","","",""
